PC1_Size,PC2_Size,PC3_Size,pNumberOfFloors,pNumberOfBathrooms,pNumberOfBedrooms,log_price,Quận 1,Quận 10,Quận 11,Quận 12,Quận 2,Quận 3,Quận 4,Quận 5,Quận 6,Quận 7,Quận 8,Quận 9,Quận Bình Chánh,Quận Bình Thạnh,Quận Bình Tân,Quận Củ Chi,Quận Gò Vấp,Quận Hóc Môn,Quận Nhà Bè,Quận Phú Nhuận,Quận Thủ Đức,Quận Tân Bình,Quận Tân Phú,is_alley_house,is_apartment,is_land,pType_is_other,is_shophouse,is_townhouse,is_villa,pCertificateType_is_other,pFurnitureStatus_is_other,is_partially_furnished,is_unfurnished
-0.5530898383760581,-0.15141846735843253,0.23546753408380772,4.0,4.0,4.0,22.75009742835395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.1970010260533537,-0.01602204662749297,0.21942328199688252,4.0,4.0,3.0,22.32265341352701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.3239926016358469,0.4803742926538376,0.6247266026632,4.0,5.0,4.0,22.563815470343897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.5600250438934741,0.05435147982359372,0.5588578774485827,5.0,6.0,5.0,22.515025306174465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.1501656671890483,-0.16846260661624574,-0.274869109630409,4.0,4.0,5.0,22.74877903660069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.4279954750087096,0.19932003977303717,0.36740329653437315,3.0,5.0,4.0,22.985028935420203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.2653365221442856,0.007803911667786713,-0.20213902970532804,4.0,2.0,4.0,22.260133056545676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.06543475861634497,-0.26609407410059693,0.7019646470905531,5.0,6.0,4.0,23.045653557236637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.7308114928093399,-0.02565083669472686,0.08201675685699145,2.0,1.0,1.0,21.75288525412757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.1368042777220753,1.4330046525729605,-0.12077088734547765,3.0,2.0,3.0,21.80507100729814,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.8323519486193842,-0.23108254411744478,-0.10495697304282714,2.0,2.0,2.0,22.515025306174465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.326756163218841,-0.3601491293418325,-0.11862823870090175,2.0,2.0,3.0,22.815129898624804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
-1.3244531637606478,0.25375106345767534,-0.15644126977099634,2.0,2.0,2.0,22.10705706784818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.2252561982577868,0.01127061261286103,-0.015232028836859158,2.0,2.0,2.0,22.260133056545676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.3899112888201822,-0.35714856251784244,-0.2735512228759917,2.0,2.0,2.0,22.302244541895803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.12364609343201496,-0.48783276245703955,0.40184113905815055,5.0,8.0,8.0,22.942469321001404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
-0.7437602134637541,-0.13774087533130017,-0.32113186783286846,4.0,2.0,4.0,22.764486165806048,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.02291422503293567,-0.6328969160362128,0.4275690209698068,4.0,5.0,4.0,22.73147986933788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.7382761798866514,0.05770378212699131,0.34898107734521905,4.0,3.0,4.0,22.777389570641958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7.270973139066611,-0.9059208841788835,5.476967194509378,6.0,53.0,53.0,24.360851996672796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1.8482474082295897,0.8039174751632677,0.43242483251691377,5.0,4.0,4.0,23.713985568676858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1.636049834372576,0.6795493012146614,-0.44232712328961454,2.0,2.0,3.0,23.11660529320892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.35706297020870464,1.324764947748779,0.25843829129446694,4.0,5.0,8.0,23.248994481254666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.1926057705620114,-0.140380518019387,-0.11923855516759026,2.0,2.0,1.0,21.97602880544178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.5320188726209921,-0.045773295217074246,0.30089133772990034,3.0,3.0,4.0,22.291881754860256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.9003225400733561,-1.8119922658385696,-1.2253847829205715,1.0,2.0,2.0,22.227343233722685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.8498486255305684,0.02032138122784585,0.42882895471173166,4.0,1.0,2.0,22.751414084238696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.25385772404912393,-0.0791758616102063,-0.40209741246305614,1.0,1.0,1.0,22.217292897869182,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.4683928150544947,-0.3360771632299571,-0.40600691237482056,1.0,1.0,1.0,22.640188449128473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.6241438511408428,-0.15231838659398805,-0.08316330826308883,2.0,2.0,1.0,22.31250104206299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.2403868431948364,-1.361922127220192,-0.7823941347751322,1.0,1.0,1.0,22.03159865659659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.2653117150199158,-0.050324202441451575,-0.42990227396385666,1.0,1.0,2.0,22.669175986001726,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.3162248434630724,-0.26065807413956826,-0.2216982281550717,2.0,2.0,3.0,22.790128596419386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1.77281775137094,-0.3231381017004248,-0.6877824345811558,1.0,1.0,1.0,23.526626217852947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.3579196161050654,-0.06993932893057003,0.527263367628805,4.0,4.0,4.0,22.428013929184836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.7364156032672975,0.21330055883338525,-0.5222178891201256,1.0,3.0,2.0,22.270828345662423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1.677807478966944,0.005467196751843303,-0.5829771507264381,1.0,1.0,1.0,22.33270374938051,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.8935177785918287,0.9337214761591577,0.05579956266391944,1.0,1.0,1.0,23.667704816112852,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.6107820564066969,-0.6483678947225078,-0.6232896186792272,1.0,1.0,2.0,22.158350362235733,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.2669462341428485,-0.038334770423638975,0.621136584515487,4.0,5.0,5.0,22.669175986001726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.35494179642355955,-0.6294054894276467,-0.5591765332157338,5.0,5.0,5.0,22.738168857488677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.6115179575143962,0.9248005357667243,-0.4598532170863194,3.0,4.0,3.0,23.942141661814613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.6490702744650946,-0.427350773127085,0.6092393128601616,3.0,4.0,4.0,23.005648222622938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.725377795050497,-0.44098741389059387,1.2829706114284483,7.0,16.0,16.0,23.7089477746469,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.8020574214477336,-0.27396535291671686,0.18746812200583832,4.0,7.0,5.0,23.19136536841803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3.3255335990342183,-1.1194315586410646,1.3344936282388769,5.0,5.0,5.0,23.85876005287556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.7946087468573317,0.038103440233777784,-0.11735159938262268,3.0,2.0,3.0,22.18188085964593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.233341585730904,-0.3819032067323623,-0.19533799038935482,1.0,1.0,1.0,22.738168857488677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.031762235676247315,-0.4280317588316476,-0.26245429542145327,2.0,1.0,1.0,22.738168857488677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0.837313842841928,-1.2751656176226855,-0.8073072466614497,1.0,1.0,1.0,22.437063764704753,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.285921274819894,-0.059092017183902376,0.0431524009193151,2.0,2.0,2.0,21.917188305418847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.5144171203565802,-0.22550734751950158,-0.3819281444569049,1.0,1.0,1.0,22.158350362235733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.8061667427186052,-0.038707748222470355,-0.25615393216851656,4.0,5.0,4.0,23.003605320993138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.0792787573439024,-0.1048968400192664,0.047948557282470175,3.0,2.0,1.0,22.515025306174465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-1.4548892701917033,0.3197836541057229,0.04241516491170435,2.0,2.0,2.0,22.04502167692873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.36396862214346803,-0.24898354620619523,0.46079569114796065,4.0,5.0,4.0,23.288215194407947,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.6104531871237657,-0.03260091242636828,0.06887132738637874,2.0,2.0,3.0,22.24932214044146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.3201291204270916,-0.2067165960580292,0.22303313814576456,3.0,3.0,3.0,22.428013929184836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.9340315426994006,-0.1503600378321441,-0.31402465033885363,2.0,3.0,3.0,22.35250637667669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.1284098242145566,0.257881882988675,0.10367482586434497,3.0,3.0,3.0,22.371924462533794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.743628541603518,0.20024860591575774,0.10339685342311311,2.0,3.0,2.0,21.639556568820566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0.3293606951834221,-0.2379761667131643,1.021880130017905,5.0,7.0,5.0,23.424627049897826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.8288699802645328,-0.2737321399516715,-0.3227958674890367,2.0,2.0,3.0,22.920490414282632,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.280402558281756,-0.23139625236026148,0.9928278615364592,5.0,5.0,4.0,23.318520543903276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.3243296399310955,-0.36978218072845015,0.6877641508077885,5.0,11.0,11.0,23.148068562664704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.05421082395520804,-0.4082036979139586,0.2840095263058964,3.0,3.0,3.0,23.34066166978049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.068096602229643,-0.3833382522910553,2.15157579591217,5.0,31.0,31.0,24.320578097534856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.3554114897340986,3.5122115038636235,-0.7407439784339488,2.0,2.0,1.0,22.390972657504488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3.830204992469393,0.6787881635996346,-0.4774760259366337,6.0,41.0,41.0,24.507455470864674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.9201831838617364,0.5288514298846173,0.1305655560934429,5.0,4.0,4.0,23.464105860871612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.9253303872848849,0.09506100115497451,-0.251141484191083,1.0,1.0,1.0,22.227343233722685,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.9046526017402723,0.08974723341563359,0.03659703880692609,2.0,2.0,2.0,22.204870377870627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5.81273862086028,-1.9987138783554739,4.801550103031161,8.0,14.0,32.0,24.615086135057037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.807783205592524,-0.5111389410382633,1.2991608704278452,5.0,6.0,6.0,23.961944289110793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0.25559600253149956,-0.014765808529144895,0.6744942327372039,3.0,2.0,2.0,23.39741448637294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0.1063109124373327,0.7239213497331527,-0.5017045392044936,1.0,1.0,1.0,22.909317113684505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.085082354179162,-0.21539791527397975,-0.29442644018144637,2.0,1.0,1.0,22.33270374938051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.2699570355085608,-0.12816095609997022,-0.2189140798848464,1.0,2.0,2.0,22.158350362235733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.1605540101874385,0.9095114067039543,-0.5021059579919238,1.0,1.0,1.0,22.738168857488677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.883960463835231,0.43714030472525595,-0.189337069831539,2.0,1.0,2.0,22.170184819882735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.12722050149045758,0.16735616130531197,-0.37782396412950997,1.0,1.0,1.0,22.33270374938051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.02512557044173384,-0.17564610179263035,1.0318148741286102,5.0,6.0,5.0,22.920490414282632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.2400788300226202,0.15660208966153785,-0.21599379126574886,2.0,1.0,2.0,21.678777281973847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.26844447868407767,-0.10425989397207941,0.4220617379233403,4.0,5.0,4.0,22.974557635552905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.4670195161736153,-0.9686335743519213,-0.5867831806988044,2.0,2.0,3.0,23.248994481254666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.680221860522647,0.02133044310379728,0.2155875947825682,3.0,3.0,4.0,22.498218187858086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.655616503719538,-3.203802799655563,-0.9701864773523124,0.0,0.0,0.0,24.334183749590636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.32097568261168236,-0.5486904214016485,0.4680569920449468,5.0,5.0,4.0,23.556479181002626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.023932884271567804,-0.23642241695522015,0.7874760043557458,5.0,5.0,3.0,23.360893573752076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.07838176389703361,-0.09995143921222382,0.9218159929786368,5.0,6.0,4.0,23.199804237063894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.6484498037273108,1.2600360035947022,-0.34705749546420067,4.0,5.0,4.0,22.875028040205873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.05945877118026,-0.01652189002130742,-0.09577601832688457,2.0,2.0,3.0,22.50833631802367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.2066224909828648,-0.10277416187298308,-0.3508454847340787,2.0,2.0,3.0,22.03159865659659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.8767884030036555,0.11801974358085543,0.12417788217420316,3.0,2.0,2.0,21.31105250184853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.1448176371417635,0.01633778091315729,0.29846059788733087,4.0,3.0,5.0,22.683360620993682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.3152209134637174,0.1799956835627358,-0.2521742251104994,2.0,2.0,2.0,21.97602880544178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.40743144653192354,1.4176543621513868,0.3692357483243156,4.0,4.0,5.0,22.974557635552905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.9083823986216814,0.05721947496017945,-0.04890739122007705,2.0,2.0,2.0,22.24932214044146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.0408043310447417,-0.38776765485638975,-0.3440581393142045,2.0,1.0,2.0,22.03159865659659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.8588731657604723,-0.4383224655337231,1.0134666526921856,5.0,11.0,9.0,23.457633346365995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.35773979600525585,-0.6308354423354618,0.4825513764568831,4.0,6.0,5.0,22.579563827312036,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.9992988392197084,0.19333036101904819,0.27080545487687724,3.0,3.0,4.0,22.42619409246785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.1349147165333558,-0.1869549982858947,0.5858779722380087,4.0,5.0,5.0,22.61033548597879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-1.297122353067218,-0.1087967982103334,0.012584276075067688,3.0,3.0,3.0,22.227343233722685,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.032080953027071576,-0.6566282186353697,-0.5458112860054137,2.0,2.0,3.0,22.371924462533794,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.017802769397588,-0.3324294100105075,-0.16256957107890793,2.0,2.0,1.0,22.428013929184836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.12418528596084422,-0.40614653024953046,0.3558757167215063,4.0,2.0,6.0,23.464105860871612,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.228044036836458,-0.4805024533150943,0.9565547442837553,5.0,8.0,6.0,23.544644723355624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.7041819312358315,0.10192919846596565,0.21678792877763434,4.0,3.0,3.0,23.383525374212272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.3460125560610403,-0.13417507054840908,-0.5501079539255626,1.0,1.0,1.0,22.31250104206299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.8810827016616367,-0.6811211586976759,-0.8153549695348343,1.0,2.0,3.0,23.025850929940457,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.05970199112869973,-0.15622994720006292,0.4668139209881192,4.0,3.0,4.0,23.693680302516114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1.0108645343502027,-1.3949734752940484,-0.946060025620553,2.0,1.0,2.0,23.942141661814613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.286207125627359,-0.704642855367052,-0.15040424312494013,2.0,3.0,2.0,22.625373363343332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.353071513271591,-0.4153794441807381,1.315442367866198,4.0,8.0,8.0,23.921938954497094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3.3545413895707212,0.9940172157070991,0.9174198959178523,4.0,6.0,6.0,24.712249883510687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.04171528621691905,-0.330663227907329,0.33894843815158643,4.0,5.0,4.0,23.102811971076584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
